SegID	Urdu	Turk_Translation_1	Turk_Translation_2	Turk_Translation_3	Turk_Translation_4	Trigram_Lprob1	Penalty_Short1	Penalty_Long1	Edit_Distance1	Average_TER1	Bigram_mismatch_percentage1	Trigram_mismatch_percentage1	Trigram_Lprob2	Penalty_Short2	Penalty_Long2	Edit_Distance2	Average_TER2	Bigram_mismatch_percentage2	Trigram_mismatch_percentage2	Trigram_Lprob3	Penalty_Short3	Penalty_Long3	Edit_Distance3	Average_TER3	Bigram_mismatch_percentage3	Trigram_mismatch_percentage3	Trigram_Lprob4	Penalty_Short4	Penalty_Long4	Edit_Distance4	Average_TER4	Bigram_mismatch_percentage4	Trigram_mismatch_percentage4	
urd-ng-102-174502-11516161-post53__6	بھارت ميں بھی تو انتہا پسند گروہ اور تنظيميں ہيں، ان پر کيوں نہيں لگاتے پابندی يہ لوگ؟	Extremist groups are also present in India, why don't they put sanctions on them?	there are extremist groups and organizations in India as well, why don't they put sanctions on them?	There are fundamentalist groups and organisations, even in India. Why does no one put any restrictions on them?	Does this banning of groupism apply for people in India who are extremist and other organisations?	50.2451	47.7419354839	0.0	9.75	47.9360165119	41.1764705882	76.4705882353	84.5849	35.4838709677	0.0	10.25	48.7526260504	35.0	85.0	44.115	28.3870967742	0.0	11.75	64.1350619195	30.0	80.0	88.2882	36.7741935484	0.0	13.25	65.9187030075	47.0588235294	88.2352941176
urd-ng-102-174502-11516161-post53__7	کيا ہم ہی ہیں ساری دنيا ميں ایک دہشت گرد؟	Are we the only terrorists in the world?	Are we the only terrorist in the world?	Are we the only terrorist in the whole world?	The entire world is of terrorists	29.3345	45.2054794521	0.0	3.0	45.2777777778	33.3333333333	77.7777777778	15.3161	46.5753424658	0.0	2.75	42.7777777778	33.3333333333	88.8888888889	22.8168	38.3561643836	0.0	3.25	50.0	30.0	80.0	24.4108	54.7945205479	0.0	7.0	75.0	33.3333333333	66.6666666667
urd-ng-102-174502-11516161-post53__8	بھارت جو کشمير ميں کر رہا ہے وہ کيا ہے؟	Who can India explain its actions in Kashmir?	What India is doing in Kashmir, what is that?	What is it that India is doing in Kashmir?	What about in India?	26.61	34.7826086957	0.0	5.75	72.9545454545	66.6666666667	88.8888888889	49.407	34.7826086957	0.0	6.0	77.5	45.4545454545	81.8181818182	30.2656	39.1304347826	0.0	5.25	65.8080808081	60.0	80.0	25.3624	71.0144927536	0.0	5.5	55.1262626263	80.0	100.0
urd-ng-102-174502-11516161-post53__9	اسرائیل جو کر رہا ہے وہ کيا ہے؟	and what of the actions of Israel?	What Israel is doing, what is that?	What is it that Israel is doing?	What is Israel?	17.5508	38.1818181818	0.0	5.25	81.5972222222	37.5	50.0	9.66752	36.3636363636	0.0	4.75	75.0	44.4444444444	88.8888888889	15.9785	41.8181818182	0.0	4.0	57.9861111111	62.5	87.5	17.4899	72.7272727273	0.0	4.0	47.9166666667	100.0	100.0
urd-ng-102-174502-11516161-post53__10	سچ تو يہ ہے کہ ہم دنيا کی پہلی ايٹمی اسلامی رياست ہيں، کيوں ہيں يہی جھگڑا ہے۔	The truth is that we are the first Nuclear Islamic state in the world and that is the cause of all the hatred.	the truth is; we are the first Nuclear Muslim State and why; this is the main issue.	The truth is that we are the first Islamic Nuclear State. Why, is what the fight is about.	The Islamic world is considered to have groupisms and are fighting	48.3795	19.7080291971	0.0	11.75	78.4307359307	25.0	37.5	63.556	38.6861313869	0.0	11.5	72.0508658009	40.0	65.0	44.062	34.3065693431	0.0	11.0	69.4507575758	35.0	55.0	48.2847	51.8248175182	0.0	14.25	66.0119047619	45.4545454545	72.7272727273
urd-ng-102-174502-11516161-post64__1	پاکستان اب آخری مراحل ميں ہے۔	Pakistan is now in the last stages.	Pakistan is now in last steps.	Pakistan is on the verge of break up.	Pakistan is now in it's last stages.	21.548	33.9622641509	0.0	2.5	29.3650793651	37.5	50.0	24.6664	43.3962264151	0.0	2.75	31.25	42.8571428571	85.7142857143	15.7959	30.1886792453	0.0	4.5	56.8452380952	22.2222222222	66.6666666667	18.8721	32.0754716981	0.0	2.75	33.630952381	55.5555555556	88.8888888889
urd-ng-102-174502-11516161-post64__2	kamranhassan، ABU DHABI	Kamran Hassan, ABU DHABI	Kamran Hasan, Abu Dhabe	Kamranhassan, ABU DHABI	Kamran Hassan: Abu Dhabi	88.785	0.0	0.0	2.0	42.5	100.0	100.0	128.899	4.16666666667	0.0	2.5	55.0	100.0	100.0	128.899	4.16666666667	0.0	2.75	55.0	100.0	100.0	128.899	0.0	0.0	2.75	61.25	100.0	100.0
urd-ng-102-174502-11516161-post64__3	آپ کی بات دل کو لگتی ہے اور کچھ حالات بھی ايسے ہی نظر آرہے ہيں	Your talk touches the heart and circumstances also seems to be such	Your talk is near to the heart and situations are also like it.	You are right, circumstances are supporting your argument.	Your words touch the heart, and the situation seems so.	25.9427	38.5321100917	0.0	7.0	58.4523809524	25.0	58.3333333333	30.4866	42.2018348624	0.0	7.75	67.5	14.2857142857	64.2857142857	37.2924	46.7889908257	0.0	8.25	65.1785714286	40.0	100.0	36.8205	49.5412844037	0.0	7.0	59.5238095238	41.6666666667	66.6666666667
urd-ng-102-174502-11516161-post64__4	، اب تو امريکی جرائد ميں دھڑلے کے ساتھ پاکستان کا نيا نقشہ شائع کيا جانے لگا ہے اور يہ پابنديوں کے چکر بھی اسی سلسلے کی کڑی نظر آرہی ہے۔	Now American magazines are very boldly printing the new map of Pakistan and all these sanctions seems to be the part of this conspiracy.	Now the printed new map of Pakistan is shown in American newspapers and the round of punctuation is also a sign of it.	Now even American magazines are publishing new maps of pakistan. These sanctions are the part of greater game plan.	Now in American publications, the new map of Pakistan is being printed, and all these restrictions are now apparent in the series of events.	66.0121	43.8016528926	0.0	13.75	53.5383597884	28.0	72.0	66.7271	51.2396694215	0.0	15.0	56.6243386243	37.5	62.5	74.5475	52.479338843	0.0	14.25	56.2777777778	40.0	85.0	95.1402	42.1487603306	0.0	14.5	58.6666666667	33.3333333333	74.0740740741
urd-ng-102-174502-11516161-post64__5	امريکی آہستہ آہستہ نہيں بلکہ اب بہت تيزی سے پاکستان پر اپنی گرفت مظبوط کر رہے ہيں۔	American are not slowly but now very swiftly tightening there grip over Pakistan.	America is gripping more on Pakistan slowly day by day.	Gradually,USA is making its grip stronger on Pakistan.	The Americans are not slowly but quickly strengthening their control over Pakistan.	65.7075	45.2702702703	0.0	8.25	72.2027972028	50.0	100.0	35.566	62.8378378378	0.0	8.75	66.7457542458	54.5454545455	90.9090909091	52.1057	63.5135135135	0.0	8.25	63.036963037	63.6363636364	90.9090909091	35.6226	43.9189189189	0.0	7.75	66.5584415584	53.8461538462	92.3076923077
urd-ng-102-174502-11516161-post64__6	ايسی صورت ميں اگر ہم لوگوں نے بحيثيت ايک قوم کے اتحاد اور اتفاق کا مظاہرہ نہ کيا تو ياد رکھيے اگر بنگلہ ديش بن سکتا ہے تو اور بھی بہت کچھ ہو سکتا ہے۔	We must remember that in these circumstances,if we as a nation does not display unity and solidarity then if Bangladesh can be created,anything else can also happen.	In this situation if we did not show union as a nation then there is possible another part as Bangla daish.	In this situation, if we'd not become a united nation then history of Bangladesh's creation can be repeated.	In this situation, if we do not stand together and show our unity, then remember, if Bangladesh can be made, then anything can happen.	92.7665	37.5	0.0	18.5	78.6012837737	31.25	65.625	65.5539	59.4696969697	0.0	15.5	56.273091133	36.3636363636	63.6363636364	147.012	59.0909090909	0.0	14.5	53.7372648903	45.4545454545	81.8181818182	123.577	49.2424242424	0.0	15.5	62.1076839827	31.0344827586	65.5172413793
urd-ng-102-174502-11516161-post69__1	دھشت گرد حملوں کی جتني بھی مذمت کی جائے تو وہ کم ہے، خواہ وہ ممبئی کے ہوٹل ميں ہوں يا اسلام آباد کے ميريئٹ ہوٹل ميں اور يا پھر فلسطين ميں۔	More the terrorism is condemned lessor it is , whether it is in a Hotel at Mumbai or it is in Marriott Hotel Islamabad or it is in Palestine.	To show disatbleness of errorism is less where will be it in Mambae Hotal, Meriat hotal in Islamabad and in Falastin.	Terrorists' attack should be condemned, whether these are committed in Mumbai, Islamabad or in Philistine.	Terrorist attacks should be condemned to the maximum, whether they are on the Mumbai Hotel or the Marriot Hotel in Islamabad or in Palestine.	86.7696	42.4489795918	0.0	17.0	74.9117428465	53.3333333333	76.6666666667	108.095	52.2448979592	0.0	16.0	66.1538461538	69.5652173913	91.3043478261	160.8	56.7346938776	0.0	14.25	52.3216276477	57.8947368421	78.9473684211	319.092	42.4489795918	0.0	14.75	60.5797101449	53.8461538462	73.0769230769
urd-ng-102-174502-11516161-post69__2	اس طرح دہشت گرد جہاں کے بھی ہوں ان کا خاتمہ ہونا چاہئیے خواہ وہ پاکستاني ہوں، بھارتی ہوں يا امريکی اور اسرائيلی ہوں۔	Like wise irrespective of the origin of the terrorist, these should be eliminated, no matter these are Pakistanis or Indian or American or Israelite.	Like this terorrists should be pounished where they will where from Pakistan,India,America or Israel.	Terrorists should be uprooted without any discrimination of nationality.	Similarly, terrorists should be hunted down irrespective of their nationality and whether they are Pakistani, Indian, American or Israeli.	27.7805	28.7081339713	0.0	17.0	110.686498856	51.8518518519	74.0740740741	163.994	51.6746411483	0.0	13.75	78.8486312399	73.6842105263	94.7368421053	114.833	65.5502392344	0.0	14.75	63.9270277142	40.0	90.0	154.468	33.971291866	0.0	14.5	88.3869395712	52.1739130435	69.5652173913
urd-ng-102-174502-11516161-post69__3	اب سوال يہ پيدا ہوتا ہے کہ ہر روز پاکستان ميں جو دہشت گرد حملے ہوتے ہيں، سينکڑوں لوگ مارے جاتے ہيں، ان پر پاکستاني حکام سميت پوری دنيا کيوں خاموش ہوتی ہے؟	Now the question is that why the whole world including the Pakistani officials are silent on the terrorist attacks that are conducted daily in Pakistan, resulting in the death of hundreds of people.	Now the question is this that terorriss attacks on Pakistan and many bodies died by their attacks that what is the reason of scielence of the world.	The question arises, why Pakistan and other world is silent on the terror attacks in Pakistan, killing hundreds of innocent people?	Now the question is that every day terrorist attacks take place in Pakistan, hundreds of people die but the Pakistani officials along with the rest of the world stay silent.	58.4938	28.2608695652	0.0	19.5	64.5089285714	22.8571428571	45.7142857143	75.3305	46.3768115942	0.0	18.25	60.0446428571	32.1428571429	75.0	82.4751	52.5362318841	0.0	19.25	58.7723214286	37.5	62.5	142.805	37.3188405797	0.0	20.0	63.4821428571	31.25	59.375
urd-ng-102-174502-11516161-post69__4	کيا ميريئٹ ہوٹل پر کيا گيا حملہ دہشت گردوں کا نہيں تھا؟	Was the attack carried out on Marriott Hotel was not a terrorist attack?	Was the attack on Mariat hotal not by terorrists?	if attack on Marriott was not act of terror?	Wasn’t the attack on the Marriot Hotel an act of terrorism?	65.7131	27.2727272727	0.0	6.5	60.3125	35.7142857143	64.2857142857	105.588	50.5050505051	0.0	5.75	50.5357142857	70.0	90.0	72.5397	55.5555555556	0.0	5.5	48.9732142857	50.0	90.0	137.44	38.3838383838	0.0	6.25	80.7142857143	50.0	66.6666666667
urd-ng-102-174502-11516161-post69__5	تو پھر کيوں۔	Then why?	Then why?	then why-	Then why...?	44.9361	59.0909090909	0.0	1.0	50.0	100.0	100.0	44.9361	59.0909090909	0.0	1.0	50.0	100.0	100.0	9.05325	59.0909090909	0.0	2.5	75.0	100.0	100.0	9.05325	45.4545454545	0.0	1.5	125.0	50.0	100.0
urd-ng-102-174502-11516161-post91__1	صدقے جائيے مشيرِ داخلہ رحمان ملک صاحب کے، ماشاءاللہ موصُوف کتنے جی دار اور دلير ہوگئے ہيں!	Praise the worthy Advisor interior,Mister Rehman Malik,by the grace of God, how brave he has become!	Hats off to Home Advisor, Mr. Rahman Malik. Masha Allah, he has become so brave and courageous.	hale to the advisor for interior Rehman Malik, how brave and bold has the gentleman become.	Appreciation for Interior Advisor Rehman Malik, Masha Allah he has become very brave!	169.339	38.6503067485	0.0	13.25	67.1464646465	63.6363636364	86.3636363636	164.255	41.717791411	0.0	12.75	68.5353535354	60.0	90.0	206.855	44.1717791411	0.0	12.25	60.8333333333	50.0	94.4444444444	180.305	47.8527607362	0.0	10.75	52.398989899	73.3333333333	86.6666666667
urd-ng-102-174502-11516161-post91__2	`بی بی سی کے مطابق جہاں اقوامِ متحدہ کی سلامتی کونسل ( کی ايک کميٹي) نے جماعت الدعوہ پر پابندی عائد کر دی ہے، وہاں ملک صاحب کا کہنا ہے کہ ہم نے پابندی عائد نہيں کی اور بہت غور و خوض کے بعد ہی ايسا کيا جاۓ گاـ	n/a	?	no imgage	According to BBC on one hand (a committee of) Security Council of UN has banned Jamat Aldawa, on the other hand Mr. Malik says we didn't impose the ban and if it is to be done will be after through research.	45.0904	99.1780821918	0.0	12.25	136.956521739	100.0	100.0	233.056	99.7260273973	0.0	12.25	75.0	100.0	100.0	42.7141	97.5342465753	0.0	12.5	100.0	100.0	100.0	5.63592	43.2876712329	0.0	34.5	2100.0	47.8260869565	69.5652173913
urd-ng-102-174502-11516161-post91__3	يہی نہيں، بی بی سی ہی کے مطابق ملک صاحب موصوف نے اس تاثر کو بھی پوری شدت کے ساتھ غلط قرار ديا ہے کہ دہشت گردوں کی گرفتارياں ’کسی کے کہنے پر‘ عمل ميں لائی جا رہی ہيں۔	Not only this , according to the BBC Mister Malik has also tried to negate this impression with full strength that all these imprisonments are being carried out on whose orders.	Not only that, according to BBC, the mentioned Mr. Malik has vehemently disproved this belief that the arrest of terrorists were being done at the 'request of others'.	not only this, but according to BBC Mr. Malik has denied this impression with intensity that the arresting of the terrorists have been carried out under 'someones's pressure'.	Not this, according to BBC Mr.Malik has strongly denied the impression that arrest of terrorists are taking place because of 'someone's instructions'	161.174	39.7959183673	0.0	17.25	56.3100961538	28.125	71.875	143.445	43.1972789116	0.0	16.5	52.6442307692	37.5	75.0	192.578	40.4761904762	0.0	15.75	49.3389423077	37.5	75.0	196.478	49.3197278912	0.0	16.0	46.09375	36.0	76.0
