SegID	Urdu	Turk_Translation_1	Turk_Translation_2	Turk_Translation_3	Turk_Translation_4	Bigram_Lprob1	Bigram_Lprob2	Bigram_Lprob3	Bigram_Lprob4	Trigram_Lprob1	Trigram_Lprob2	Trigram_Lprob3	Trigram_Lprob4
urd-ng-102-174502-11516101-post123__2	گو اُمّيد تو نہيں ہے پھر بھی ديکھتے ہيں پاکِستان اور امريکہ کے تعلُقات کِس حد تک اِس تبديلی کے تنيجے ميں ہمارے حق ميں ہوتے ہيں	Though it was not expected, still we shall see how this change will work out in our favor with regards to Pak-American relations.	Though there is not much hope, but we shall see how the relationship between America and Pakistan , effected by this change, are in our favor.	It is evident from the present situation that there are very less chances of getting a positive response, but still we will wait and see to what extent the Pakistan-American Relationship changes and what benefit it can give to us.	Well there is no hope but see what Pakistan-America relationship brings to us in the result of this change	-58.981	-62.3856	-93.6631	-51.0827	-55.2797	-63.2351	-83.2988	-52.0384
urd-ng-102-174502-11516101-post123__3	کہ باراک صاحب جو مارٹن لُوتھر کِنگ کے خوابوں کی تعبير ہيں دُنيا کو کيا تعبير ديتے ہيں۔	And what Barack Obama, who is the result of Martin Luther Kings dreams, gives to the world.	That what will Mr. Barrack Obama give to the world in the name of Martin Luther King's dreams.	what inspiration does Mr.K Barack gives to this world with regard to the inspiration and aims of the King Martin Luther.	Thats the Wish of martin the king human right activist, who wnated to make the world a peaceful place	-48.2775	-52.1929	-58.1741	-61.1751	-46.8664	-52.6451	-57.7256	-60.3238
urd-ng-102-174502-11516101-post124__1	اوباما جنکے نام کا حصہ حسين بھي ہے، کا آج امريکی صدر کی حيثيت سے حلف اٹھانا جہاں ہر لحاظ سے تاريخی حيثيت کاحامل ہے وہيں تاريخ کاايک کڑا امتحان بھی ہے	Obama, part of whose name is Husain, taking the oath today, as the American President, is not only a matter of all sorts of historic importance, but also a historic test.	The oath taking of Obama as the president of America, whose part of the name is also Hussain, is where historically important in all the ways, is also a great challenge for the history.	Obama whose part of the name is also Hussein is going to take the oath as an American Leader.He is going to be a protector of the country and the History. This is an exam for the American history.	Obama's (whose name has Hussein also), oath as a President of America on one hand is historical while on the other hand is a hard test too	-76.4934	-84.8384	-97.6493	-85.189	-77.6132	-88.0221	-98.0013	-85.91
urd-ng-102-174502-11516101-post124__2	نہ صرف انکی اپنی ذات کيلیے بلکہ ان تمام لوگوں کيلیے جنہوں نے دل وجان سےسپورٹ کيا۔	Not only for himself, but also for all the people who supported him.	Not only for his own self but also for those who supported him with all their hearts.	Not only for the sake of their community but also for all those who have supported him with their heart and soul.	not only for him but for all those people who has supported him heartily.	-30.1509	-40.7966	-49.6822	-37.2898	-28.0408	-39.3762	-43.8808	-35.3882
urd-ng-102-174502-11516101-post124__3	يہ امتحان ہوگا سفيدفام اکثريت کا بھی کے انکے لیے ايک سياہ فام کا ان پرحکومت کرنےکا دل سےقبول کرنا آسان کام نہيں۔	It will even be a test for the white majority, as for them to accept from their hearts, a black governing over them is no easy task.	This challenge will also be for the white majority as it is not easy for them to accept that a colored man is ruling over them.	This test will happen on the extreme white paper.it is not easy for him to write on the blue paper whole-heartedly that he would rule the country with justice.	This will also be a test for white people majority as it is not easy for them to accept heartily the presidency of black on them.	-70.0814	-60.7954	-78.925	-62.4008	-67.6964	-59.1293	-79.4696	-60.1112
urd-ng-102-174502-11516101-post124__4	يہاں جنوبی ایشیا خاصکرمسلمانوں کو جوان سےاميديں لگائے ہوئے ہيں ياد رکھنا چاہئيے کہ وہ امريکہ کے صدر منتخب ہوئے ہيں اور اوباما کو ياد رکھنا چاہئيے کہ صدر امريکہ عملی طور پردنيا کا صدر ہے۔	Here in South Asia, specially the Muslims which have some expectations from Obama, should remember that Obama has been elected the president of America. Obama also should remember that practically America is the president of whole world.	Those here in South Asia, especially the Muslims, who have hopes about him, should remember that he was elected the president of America, and Obama should remember that the president of America is actually the president of the world.	Here, South Asia, specially Muslims who have expectations from them, should remember that he has been elected as the president of America. And Obama should remember that President of America is actually the President of the entire world.	Here in Southern Asia specially Muslims who have developed expectation from him must remember that he has been elected as President of America and Obama must remember that President of America is Practically the president of the whole world.	-99.3268	-91.9667	-93.742	-89.4123	-105.367	-94.3249	-96.646	-95.1414
urd-ng-102-174502-11516101-post93__1	اب سے کچھ دير بعد ايک ايسا شخص جس کے نسلی طور پر بھائی بند غلامی کا طوق پہنے اپني اپنی مادر وطن سے امريکہ لائے گئے تھے اور جنکے خون پسينے نے دورِ جديد کی سب سے طاقتور مملکت کی جڑوں کو سينچا ہے آج اسی نسلی امتیاز کی شکار قوم کا نمائندہ اسي امريکہ کا چواليسواں صدر کہلائےگا۔	After a while, a person whose ancestors were slaves and bought from different regions of the world, is going to become the 44th president of America.	A little while from then, a person whose real brothers were brought to America from their own countries, wearing the neckband of slavery,and whose blood and sweat watered the roots of the strongest country of the new era, today the a representative of that very same targeted lineage will be called the 44th President.	After a moment, a man whose brothers and sisters from his generation were brought to America from their countries as slaves and whose sweat and blood have strengthened the roots of the most powerful country of the new era, today a representative of this racially discrete nation will be called the 40th President of this very America.	From now a little bit later a person whose is a servant has been bought to America from their countries and whose blood and sweat has strong urge to do holy war is today American 24th president.	-69.1107	-154.821	-161.47	-113.572	-69.3773	-156.105	-158.611	-114.998
urd-ng-102-174502-11516101-post93__2	اس ایک شخص سے بہت سے لوگوں نے بہت سی توقعات وابستہ کر رکھی ہیں،	People have some many expectations from this man.	Many people have many expectations from this man.	Many people have expectations from this one man.	For one about several persons are depending on him.	-24.4431	-22.4863	-25.007	-29.5744	-24.5681	-22.1423	-24.4726	-30.3641
urd-ng-102-174502-11516101-post93__3	اسکے چاہنے والوں پر لازم ہے کہ اس شخص سےغيرحقيقت پسندانہ اميديں نہ لگائيں۔	Obama's fans should not expect something unrealistic from him.	It is necessary for those who admire him that they do not make unrealistic expectations about him.	People who love him, have to have unreal expectations from him.	It is necessary for people who likes him not to have over expectations from him.	-30.923	-35.9839	-37.4364	-39.4299	-30.7976	-35.8333	-38.0097	-37.0668
urd-ng-102-174502-11516101-post93__4	اگر اوباما دنيا ميں نسل، مذہب جيسی بنيادوں پر پھيلی نفرت کو کسی طور کم کرنےميں ہي کامياب ہوجائيں تو يہ اسکے چاہنے والوں کی جيت ہوگی۔	if Obama becomes successful in decreasing the religious and racial acrimony, it will be a victory for his fans.	If Obama is even successful in somewhat reducing the hate that is spread on lineage and religion based lines, it will be a victory for his admirers.	If Obama succeeds to an extent in reducing the hatred among races and religion in the world, so this will be a win for people who love him.	If Obama succeeds in lowering race, religion and other differences then it will be a victory for people who love him.	-62.6899	-73.2168	-76.0201	-56.6692	-62.9117	-73.664	-75.5583	-56.2207
urd-ng-102-174502-11516101-post94__1	اس تبدیلی سےجنوبی ایشیا پرکیا اثرپڑے گا اورکیا اس حوالےسےامریکی پالیسی میں معنی خیز تبدیلی کی توقع کی جا سکتی ہے۔	How south Asia will be affected by this change and can it be expected any meaningful change in American policies.	What effect will this change have on South Asia, and what considerable change can be expected in the American policy in this regards?	What will be its effect on South Asia and can a meaningful change be expected in the American policy regarding this matter?	Due to this change what would be effect on Asia due to this question whether there would be a change in american policies	-54.3158	-58.0412	-55.063	-57.632	-52.9305	-57.2518	-56.3505	-56.7522
